Symbol,Name,Current Price,Market Cap (mil),RS Rating,Comp Rating,EPS Rating,SMR Rating,A/D Rating,Quality Score,% Chg 3 Months,% Chg 6 Months,% Chg 12 Months,Sector,ROE
KBR,KBR Inc,44.08,5679.3,13,54,92,B,C+,52.650000000000006,-6.4,-17.6,-34.3,BUSINS SVC,31.6
CTVA,Corteva,63.66,43231.5,23,58,93,C,C+,52.6,-12.9,3.2,4.7,AGRICULTRE,6.7
ALSN,Allison Transmission,82.79,6975.4,14,60,89,A,D,52.55,-5.9,-10.4,-16.7,AUTO,51.8
LKFN,Lakeland Financial,61.85,1579,26,50,74,B,B-,52.55,-3.8,13.3,-5.2,BANKS,13.4
PBRA,Petroleo Brasileiro ADR A,11.08,71688.4,26,57,84,C,B-,52.55,-4.4,3.4,-12.3,ENERGY,19.8
AJG,Gallagher,280.73,71979.2,19,52,80,A,C-,52.5,-9.2,-15.3,-2.4,INSURANCE,14.7
GBFH,GBank Financial,39.25,551.1,23,54,35,A,A-,52.5,-9.2,1.9,35.6,BANKS,15.6
MXL,MaxLinear,15.62,1360.2,48,68,80,D,C-,52.5,-9.4,61.8,3.5,CHIPS,-12.6
MCB,Metropolitan Bank,70.9,738.8,66,62,46,B,D-,52.45,-4.5,16.6,31,BANKS,12
UPB,Upstream Bio,21.86,1173.6,95,64,1,D,B,52.45,63.7,144,-12.8,MEDICAL,-36.2
BX,Blackstone,154.6,112803.4,20,60,87,A,D-,52.400000000000006,-13.2,14.9,-8.9,FINANCE,65.8
SITC,SITE Centers,8.85,464.1,32,52,82,C,B-,52.400000000000006,-19.6,-25.8,-48.5,REAL EST,38.2
CZNC,Citizens & Northern,19.47,302.1,32,54,67,B,C+,52.4,1.5,4.2,1.6,BANKS,9.7
ABL,Abacus Global Management,5.85,566.1,14,57,98,A,D-,52.35,10,-29.5,-35.7,FINANCE,15.9
BOKF,BOK Financial,106.28,6760.6,45,53,58,B,C,52.35,0.1,16.4,-1.6,BANKS,9.9
NBTB,NBT Bancorp,40.92,2144,22,61,83,A,D-,52.35,-1.5,-3.4,-7.9,BANKS,9.6
ARTNA,Artesian Resources Cl A,33.37,344,40,52,84,B,D,52.3,0.2,-4,-3.4,UTILITY,8.7
ABNB,Airbnb,127.99,79537.5,23,53,85,A,D,52.25,-9.6,5.2,-3.6,LEISURE,32
AFG,American Financial Group,132.22,11026.4,45,48,45,B,B,52.25,5.1,2.4,-0.3,INSURANCE,20.7
CUB,Lionheart Holdings Cl A,10.55,323.5,40,55,80,-,B,52.25,0.4,2.5,5.2,MISC,NA
LPAA,Launch One Acqn Cl A,10.54,303,45,55,80,-,B-,52.25,1.2,2.8,5.7,MISC,NA
PNW,Pinnacle West Capital,92.12,11001.6,49,51,30,B,B+,52.25,0.3,-2.5,2.8,UTILITY,9.4
PRQR,ProQR Therapeutics,2.91,308.2,85,65,5,D,B+,52.25,28.8,89,-15.7,MEDICAL,-43.4
TXG,10x Genomics,13.77,1714.2,61,56,65,E,B,52.25,0.3,65.7,-11,MEDICAL,-25.2
BILL,BILL Holdings,51.21,5204.4,25,47,71,B,B,52.2,13.2,14.3,-7.1,SOFTWARE,6.3
ECX,ECARX Holdings,2.28,758.3,91,51,21,-,B,52.2,45.2,109.2,27.4,SOFTWARE,NA
HROW,Harrow,38.52,1425.3,66,65,41,C,C-,52.2,3.5,53.6,-27.4,MEDICAL,-3
MTUS,Metallus,17.91,749.1,78,61,31,D,B-,52.2,6.7,35.7,26.4,METALS,3.5
OCS,Oculis Holding,21.25,1025.6,79,71,11,E,A-,52.2,20.4,17.7,33.2,MEDICAL,-100.4
SOHU,Sohu.com ADR,14.84,445.3,68,62,36,E,A-,52.2,-4.2,54.1,7.5,SOFTWARE,-8.4
TTD,Trade Desk Cl A,52,25425,5,51,91,A,C,52.2,-38.8,-2.4,-56,BUSINS SVC,32.6
ZD,Ziff Davis,37.7,1545.8,36,58,56,B,C+,52.2,16.3,21.3,-18.1,INTERNET,15.9
FCF,First Commonwealth Fincl,16.47,1721.7,40,54,62,B,C,52.15,0.6,8.1,-2.9,BANKS,10.5
LQDA,Liquidia,22.38,1926.7,91,63,12,D,B-,52.15,19.2,59.5,102.5,MEDICAL,-204.7
CGNT,Cognyte Software,8.38,599.9,25,61,78,C,B-,52.1,-9.4,-12.1,26,SOFTWARE,2.3
PVH,PVH,85.53,4115.6,33,65,63,C,B-,52.1,12.2,14.6,-8.3,APPAREL,13
SNV,Synovus Financial,46.07,6394.7,21,57,88,A,D-,52.1,-18.8,6.3,-6.1,BANKS,13.2
ICL,ICL Group,6.56,8463.5,68,50,44,C,C+,52.05,-4.1,-1.6,59.6,AGRICULTRE,8.4
MGRC,McGrath RentCorp,114.5,2818,26,58,74,B,C,52.05,-1.3,10.1,8.8,FINANCE,22.5
SLB,SLB,35.83,53517.1,22,56,69,B,B-,52.05,1.7,2.6,-13.1,ENERGY,23.7
AVY,Avery Dennison,181.59,14160.6,28,46,55,B,A-,52,1.8,4.6,-11.4,OFFICE,34.3
AD,Array Digital Infr,49.9,4310.2,53,52,66,D,B,51.95,-30.2,-26.3,-18.6,TELECOM,1.4
CNO,CNO Financial Group,40.12,3888.9,56,47,31,B,B,51.95,7.4,0.9,15.2,INSURANCE,17.1
NXE,NexGen Energy,8.74,4973.9,85,63,6,-,B+,51.95,17.6,70.7,15.5,MINING,-7.8
TFSL,TFS Financial,13.61,3820.2,56,58,61,C,C-,51.95,6.7,5.3,5.7,S&Ls,4.2
KGS,Kodiak Gas Services,35.81,3104.1,48,57,47,B,C,51.9,12.6,2.8,16.6,ENERGY,4
LEA,Lear Corp,101.91,5422.2,56,67,68,C,D-,51.85,-5.8,19.3,3.8,AUTO,15.2
PFE,Pfizer,24.76,140774.2,26,57,68,A,D+,51.85,-2.3,8.7,-13.5,MEDICAL,20
RWAY,Runway Growth Finance,9.98,361.4,33,55,68,C,B,51.85,-9.7,7.5,-4,FINANCE,12
ASIC,Ategrity Spec Insurance,18.94,910.4,12,47,79,A,C+,51.800000000000004,-12.9,NA,NA,INSURANCE,13.4
FPI,Farmland Partners,10.23,451.8,25,53,99,B,D,51.8,-9.5,4.2,-8.6,REAL EST,12
KFY,Korn Ferry,71.04,3721.8,40,53,74,B,D+,51.8,-3.4,14.1,2.6,BUSINS SVC,14.5
MTN,Vail Resorts,152.65,5477.7,23,54,69,B,B-,51.8,-3.1,9,-9.1,LEISURE,48.8
AEG,Aegon ADR,7.4,14955.4,64,64,80,D,D-,51.75,1.9,14.9,14.9,INSURANCE,7.1
BTDR,Bitdeer Techs,23.24,4420.2,96,62,5,E,B+,51.75,53.3,123.5,200.3,FINANCE,-16.5
ESTA,Establishment Labs Hldgs,49.08,1421.8,86,55,20,D,B,51.75,13.8,64.8,9.4,MEDICAL,-236.7
ACGL,Arch Capital Group,87.15,32526.1,22,58,71,A,D+,51.7,-1,-5.4,-18.6,INSURANCE,18.3
BLND,Blend Labs,3.56,923.2,36,59,71,D,B+,51.7,-1.4,8.5,3.2,SOFTWARE,NA
GIII,G-III Apparel Group,28.26,1193,51,65,76,C,D-,51.7,17.8,10.8,-7.9,APPAREL,12.6
MAR,Marriott International,271.32,73651.7,40,53,86,-,B-,51.7,-0.6,14.8,4.1,LEISURE,NA
RVMD,Revolution Medicines,54.48,10147.8,88,69,6,E,B+,51.7,46.4,41.2,15.3,MEDICAL,-29.3
AROW,Arrow Financial,27.56,453.9,45,61,57,B,D+,51.65,1.9,9.3,-4.1,BANKS,8.8
DBD,Diebold Nixdorf,58.73,2188.5,78,64,12,D,B+,51.65,1.6,35.6,27.8,COMPUTER,8.8
AXS,AXIS Capital Holdings,91.14,7124.7,32,60,93,B,E,51.6,-5,-4.7,12.3,INSURANCE,17.3
ODD,ODDITY Tech,45.74,2561.6,19,58,93,A,E,51.6,-34.1,4.2,17.9,CONSUMER,42.9
AKRO,Akero Therapeutics,53.77,4286.4,91,65,19,-,C,51.55,6.5,31.2,87,MEDICAL,-39.2
GIB,CGI Cl A,87.32,19583.7,12,52,84,A,C-,51.55,-14,-17.3,-23.6,BUSINS SVC,19.9
KRNY,Kearny Financial,6.64,429.9,40,57,74,B,D,51.55,7.6,2.9,-5.5,S&Ls,3.5
SFD,Smithfield Foods,21.51,8455.8,36,51,74,C,B-,51.55,-9.6,5.1,NA,FOOD/BEV,10.9
TRP,TC Energy,50.4,52315.2,53,54,49,A,D-,51.55,5.9,1.8,7.3,ENERGY,13.7
BAM,Brookfield Asset Mgmt,54.36,87689.6,21,58,90,A,E,51.5,-14,3.7,3.5,FINANCE,88.8
OC,Owens Corning,127.74,10682.5,11,49,70,A,B-,51.5,-11.6,-11.3,-30.4,BUILDING,26.4
DBX,Dropbox,29.36,7923.1,48,66,96,-,D-,51.45,5.2,3.5,13.8,SOFTWARE,NA
EQIX,Equinix,839.49,82155,26,53,96,C,C,51.45,6.3,2.7,-6.3,REAL EST,6.3
FRHC,Freedom Holding,157.22,9625.2,61,62,41,C,C,51.45,-7.8,10.4,48.2,FINANCE,7.1
RNG,RingCentral Cl A,29.97,2713.5,33,66,96,-,C-,51.45,9.7,19.8,-12.3,SOFTWARE,NA
TPL,Texas Pacific Land,928.63,7260,13,42,76,A,B-,51.45,-4.2,-30.5,-14.8,ENERGY,41.7
AVA,Avista,39.17,3144.9,48,51,52,C,B,51.4,6,-5.1,2.1,UTILITY,7.1
BLKB,Blackbaud,65.18,3162.3,20,54,77,A,D+,51.4,-0.1,2.8,-24.1,SOFTWARE,44.3
BRKA,Berkshire Hathaway Cl A,738500,1061963,40,58,72,C,C,51.4,1.8,-7.4,7.5,MISC,7.8
SLM,SLM,27.62,5758.2,26,49,57,A,C+,51.4,-13.7,-1.8,24.4,FINANCE,30.1
ALEX,Alexander & Baldwin,17.02,1238.3,22,59,93,B,D,51.35,-5.7,1.9,-7.1,REAL EST,6.4
APAM,Artisan Ptrs Asset Mgmt,43.55,3514.7,36,51,48,A,C,51.35,-6.3,17.2,0.1,FINANCE,80.6
BIRK,Birkenstock Holding,41.98,7885.2,11,61,98,A,E,51.35,-19.1,-16.4,-15.2,APPAREL,9.6
DLX,Deluxe Corp,19.33,867.6,61,45,43,C,B,51.35,14.7,25,2.1,OFFICE,24.1
EMBC,Embecta,14.33,838.1,61,43,58,-,B+,51.35,25.9,22,2,MEDICAL,NA
ONIT,Onity Group,38.84,312.9,68,63,43,D,C+,51.35,0.9,17.7,29,FINANCE,8
POWI,Power Integrations,43.01,2412.6,16,46,73,B,B+,51.35,-18,-14.3,-31.1,CHIPS,8.8
STBA,S&T Bancorp,36.44,1397.3,26,50,68,B,B-,51.35,-4,-0.1,-5.4,BANKS,9.9
TEN,Tsakos Energy Navigation,23.3,703.3,82,49,18,C,B-,51.35,17.7,42.1,2.9,ENERGY,7.5
BBUC,Brookfield Business,36.7,2631.2,88,57,19,E,B+,51.3,14.7,45.8,53.4,FINANCE,-216.3
NFGC,New Found Gold,1.97,395,78,59,29,-,B-,51.3,11.9,71.3,-20.9,MINING,-73.5
WSFS,WSFS Financial,53.02,2967.5,28,56,89,B,D,51.3,-6.3,1.7,4.5,S&Ls,10.4
AGMA,Fed Agric Mtg Cl A,123.69,1352.2,15,58,90,A,D-,51.25,-4.9,-7.1,-14.2,FINANCE,13.7
COO,Cooper,73.51,14614.4,14,48,85,B,B-,51.25,-0.4,-11,-31.5,MEDICAL,9.5
MCD,McDonald's,305.79,218213,45,55,75,-,B-,51.25,3.8,-3.3,1.4,RETAIL,NA
IBCP,Independent Bk Michigan,32.26,668.1,26,44,56,A,B-,51.2,-1.8,4.4,-1.5,BANKS,16
KC,Kingsoft Cloud ADR,12.87,3538.7,95,60,31,D,D+,51.2,-18,2.6,395,SOFTWARE,-13.7
NOVT,Novanta,128.65,4627.5,21,51,66,B,B,51.2,2.8,6.7,-25.5,ELECTRNCS,15.7
PG,Procter & Gamble,152.49,357188.2,21,51,66,A,C,51.2,-4,-4.4,-10.1,CONSUMER,32.8
BANF,BancFirst,112.77,3748.7,22,53,87,A,D-,51.150000000000006,-11.1,-5.4,3.3,BANKS,14.2
ORLY,O'Reilly Automotive,97.27,82533.2,61,54,87,-,D,51.150000000000006,-0.9,7.9,21.6,RETAIL,NA
CMPR,Cimpress,67.35,1648.8,82,60,3,-,A-,51.1,39,58.1,-11.4,BUSINS SVC,NA
INVH,Invitation Homes,28.87,17697.5,16,50,98,B,C-,51.1,-10.1,-14.8,-15.9,REAL EST,5.4
MMYT,MakeMyTrip,89.7,8059.7,14,45,88,A,C-,51.1,-11.7,-15.4,-13.7,LEISURE,15.4
NFBK,Northfield Bancorp,10.87,454.5,28,60,83,B,D,51.1,-4.4,8.1,-7.4,S&Ls,4.3
AGNC,AGNC Investment,10.2,10625.7,56,57,39,C,B-,51.05,6,17,2.6,REAL EST,9.6
GPRE,Green Plains,11.15,731,93,63,4,E,B+,51.05,38.2,211.5,1.5,ENERGY,-9.7
VTRS,Viatris,10.35,12066.8,53,54,34,C,B+,51.05,10.7,28.9,-9.8,MEDICAL,16.3
CTOS,Custom Truck One Source,6.61,1497.6,89,62,10,D,B-,51,13.8,55.2,106.6,FINANCE,-3.2
DYN,Dyne Therapeutics,17.12,2435.5,88,53,10,-,B+,51,85.3,54.1,-45,MEDICAL,-88
MAIN,Main Street Capital,57.45,5137.8,25,54,75,A,D,51,-12.4,5.1,11,FINANCE,13.5
BNTC,Benitec Biopharma,16.52,422.9,90,63,1,-,B,50.95,38.7,18.9,51.1,MEDICAL,-52.3
GFL,GFL Environmental,45.58,17930.4,36,54,92,C,D+,50.900000000000006,-5.1,-6.6,11.1,MACHINE,2.6
BYRN,Byrna Technologies,20.96,476.3,21,49,67,A,C,50.9,-11,-8.6,44.4,BUSINS SVC,26.5
CMDB,Costamare Bulkers Hldgs,13.13,317.8,82,55,2,C,B,50.9,41.3,NA,NA,TRANSPRT,-11.4
CROX,Crocs,82.82,4523.4,9,43,77,A,B-,50.9,-23.2,-16.1,-36.3,APPAREL,47.9
FIBK,First Interstate Banc,31.63,3316.6,51,52,57,C,C+,50.9,7.1,11.7,-1.2,BANKS,6.9
OSPN,OneSpan,16,613.2,40,52,52,B,C+,50.9,6.2,4.9,10.7,SOFTWARE,27
SERV,Serve Robotics,13.84,982.3,87,56,7,D,B+,50.9,21.4,107.8,45.1,MACHINE,-49.3
KRT,Karat Packaging,24.99,502.1,16,46,83,B,B-,50.85,-10.9,-3.6,-6.9,MISC,21.4
LULU,lululemon athletica,178.17,20216.6,6,45,78,A,B-,50.85,-18.5,-34.2,-40.4,RETAIL,42.4
MRK,Merck,87.49,218531,26,48,43,A,B,50.85,4,9.6,-17.4,MEDICAL,46.4
BKSY,BlackSky Technology,23.64,838.4,97,60,14,E,B-,50.8,15.1,189,264.3,TELECOM,-61.2
ECVT,Ecovyst,8.46,968,75,50,29,C,C+,50.8,-3.8,44.1,36.9,CHEMICAL,9.8
FUL,H.B. Fuller,61.49,3325.9,32,52,74,C,B-,50.8,3.9,11.8,-17.9,CHEMICAL,12.1
ACEL,Accel Entertainment,10.48,883.4,16,52,75,B,B-,50.75,-15.7,-6.8,-5.9,LEISURE,34
BCML,BayCom,27.77,303.3,48,54,70,C,C-,50.75,1.6,6.4,13.8,BANKS,7.4
EXP,Eagle Materials,233.14,7565.2,23,49,70,B,B-,50.75,6,5.4,-19.5,BUILDING,33.9
FFIC,Flushing Financial,13.22,446.5,32,56,75,B,D+,50.75,9,7.4,-12.3,BANKS,3.1
KRC,Kilroy Realty,40.89,4837,64,49,50,C,C,50.75,9.8,25.5,-1.9,REAL EST,3.9
MDXG,MiMedx Group,6.76,1000.2,26,40,40,A,A-,50.75,-1.3,-0.6,18.4,MEDICAL,25.1
TXNM,TXNM Energy,56.8,5985.5,66,58,30,B,D+,50.75,-0.3,5.8,27,UTILITY,10.2
GEHC,GE HealthCare Techs,78.14,35675.8,26,53,61,B,B-,50.7,1.8,16.5,-12.1,MEDICAL,26.4
GENI,Genius Sports,12.03,3024.1,85,55,16,C,C,50.7,12.1,13.9,66.6,LEISURE,-11
GRDN,Guardian Pharmacy Svcs,28.53,1806.5,89,61,16,D,C+,50.7,40.7,18.4,67,MEDICAL,-90.2
MTSR,Metsera,52.51,5516.4,95,62,1,-,B-,50.7,32.4,147.9,NA,MEDICAL,NA
PEBO,Peoples Bancorp  (Ohio),30.11,1074,32,45,51,B,B+,50.7,3.6,4.4,-3.6,BANKS,11.1
MANH,Manhattan Associates,194.85,11782.2,14,54,87,A,D,50.650000000000006,-11.5,11.8,-28.8,SOFTWARE,101.7
TGLS,Tecnoglass,60,2819.2,11,59,97,A,E,50.650000000000006,-22,-16.8,-14,BUILDING,29.1
BOX,Box Cl A,33.15,4799.9,45,59,67,-,B-,50.65,0.3,7.7,3,SOFTWARE,NA
HLF,Herbalife,8.34,845.2,64,48,57,-,B-,50.65,-15.6,19.8,20.7,CONSUMER,NA
TNGX,Tango Therapeutics,7.5,833.9,97,61,12,E,B-,50.65,11,413.4,19.2,MEDICAL,-57.6
COST,Costco Wholesale,932.14,413104.9,32,54,89,B,D-,50.55,-0.2,-4.4,4.3,RETAIL,30.3
RELX,RELX ADR,46.57,87742.5,20,51,89,A,D-,50.55,-13.3,-12.4,-1.1,BUSINS SVC,64.3
BGIN,Bgin Blockchain,4.7,387.3,1,52,80,A,C+,50.5,NA,NA,NA,SOFTWARE,177.1
GTY,Getty Realty,27.89,1578.4,23,47,65,B,B,50.5,1.4,1.2,-14.5,REAL EST,7.8
JKHY,Jack Henry & Associates,155.83,11323.4,16,54,90,A,D-,50.5,-13.9,-9.7,-15.6,SOFTWARE,21.9
NEXA,Nexa Resources,5.67,750.9,23,60,80,D,B+,50.5,13.2,-6,-28.7,MINING,-20.4
NAT,Nordic American Tankers,3.57,745.4,85,52,6,D,A-,50.45,28.9,41.1,5.6,ENERGY,8.9
JBS,JBS,12.69,28147.9,20,45,77,B,B-,50.4,-4.7,-22.8,5.5,FOOD/BEV,21.9
JHG,Janus Henderson Group,41.63,6493.4,48,53,57,A,E,50.4,-3.3,26.3,5.3,FINANCE,12.4
BKD,Brookdale Senior Living,8.83,2097,89,61,8,E,B+,50.35,18.7,41.5,42.2,MEDICAL,-65.6
CMPX,Compass Therapeutics,3.97,681.1,94,66,8,E,B-,50.35,25.6,87.3,125.6,MEDICAL,-36.1
CODI,Compass Diversified,8,601.9,8,45,98,B,C+,50.35,18.9,-53.3,-61.5,FINANCE,12.3
EL,Estee Lauder Cl A,102.16,36766.3,84,57,13,D,B,50.35,17.7,74.2,15.3,CONSUMER,11.9
PONY,Pony AI ADR,18.46,6491.5,93,62,8,E,B,50.35,27.8,143.9,NA,AUTO,-107.9
GGB,Gerdau ADR,3.37,6732.6,72,56,35,D,B-,50.25,8.7,27.2,8,METALS,8.1
GSM,Ferroglobe,5.07,954.8,80,57,5,D,A-,50.25,10.9,35.2,17.1,METALS,7
SFIX,Stitch Fix Cl A,4.58,614.2,73,59,55,E,C,50.25,-11.9,39.6,61.8,RETAIL,-14.8
VLRS,Volaris ADR,6.85,798.7,72,50,5,C,A-,50.25,28.8,46.1,-3,TRANSPRT,41.8
CLOV,Clover Health Invts,3.82,1957.8,59,52,31,C,B,50.2,24.2,10.1,0.8,MEDICAL,3.6
GPN,Global Payments,87.36,21194.1,28,49,86,B,D+,50.2,5.2,21.2,-12.2,FINANCE,12.7
ALM,Almonty Industries,6.95,1361.2,93,56,2,D,B,50.15,56.5,164,647.3,MINING,-37.2
HWC,Hancock Whitney,55.7,4791.2,28,50,72,A,D,50.15,-7.9,6.5,7.6,BANKS,11.7
LTH,Life Time Group Holdings,25.91,5700.1,19,60,77,B,C-,50.15,-10.9,-15.7,11.3,LEISURE,8.2
BMNR,BitMine Immersion Techs,50.41,14879.9,99,49,3,D,B,50.1,20.7,554.7,1926.1,FINANCE,-54.5
WYNN,Wynn Resorts,125.57,13056.3,86,50,18,-,B,50.1,15.8,53.9,28.3,LEISURE,NA
BOH,Bank of Hawaii,63.9,2541.1,23,52,69,B,C+,50.05,-3.2,-3.7,-4.2,BANKS,9.7
CPRI,Capri Holdings,22.27,2651.2,72,52,39,E,B+,50.05,13.7,51.5,-46.5,APPAREL,-43.9
GNTX,Gentex,23.64,5188.7,16,59,69,B,C+,50.05,0.2,7.6,-20.3,AUTO,16.9
OCFC,OceanFirst Financial,18.69,1072.5,53,50,34,C,B+,50.05,4.5,13.3,3.9,S&Ls,5.8
PII,Polaris,70.85,3983.5,90,58,9,D,B-,50.05,42.8,101.2,0.1,LEISURE,13.7
RNST,Renasant,34.88,3314.3,28,48,55,A,C,50,-4.2,8.7,3.7,BANKS,6.6
SAFT,Safety Insurance Group,69.56,1036,21,52,65,B,B-,50,-1.5,-10.2,-13.4,INSURANCE,7.5
SRPT,Sarepta Therapeutics,22.81,2241.2,18,50,40,A,B+,50,77.1,-63.1,-82.7,MEDICAL,33.3
VSTM,Verastem,7.95,489.3,92,57,20,E,B-,50,50.3,6,141.6,MEDICAL,-753.8
ZBRA,Zebra Technologies Cl A,308.82,15702,21,58,70,A,D,50,-7.4,26.5,-14.7,ELECTRNCS,21.2
FRME,First Merchants,37.27,2151.7,26,48,76,B,C,49.95,-6.2,2.1,3.5,BANKS,9
NXPI,NXP Semiconductors,219.16,55253.3,32,60,66,B,D+,49.95,-2.3,13.2,-8.3,CHIPS,37.9
MMC,Marsh & McLennan,186.55,91392.5,14,46,87,A,D+,49.900000000000006,-10.5,-14.8,-16.1,INSURANCE,34.6
PECO,Phillips Edison,34.66,4353.3,26,55,92,C,C-,49.900000000000006,-0.3,-1.6,-6.3,REAL EST,2.7
BL,BlackLine,52.56,3252.8,23,58,67,B,C,49.9,-7,12.2,-8.1,SOFTWARE,45.8
TCMD,Tactile Systems Tech,15.1,336.6,76,43,7,C,A-,49.9,47.3,5.2,8.6,MEDICAL,9.4
TRU,TransUnion,85.6,16674.9,17,55,72,A,D+,49.9,-13,3.8,-19.7,FINANCE,18.7
ARES,Ares Management,149.34,48250.1,13,55,58,A,C+,49.85,-18.1,-2.4,-12.6,FINANCE,17.1
BACQ,Bleichroeder Acqn I Cl A,12.16,410.5,80,49,38,-,C+,49.85,17.6,20.6,NA,MISC,NA
BDX,Becton Dickinson,185.83,53263.9,16,44,68,A,C+,49.85,1.2,-9.1,-22.1,MEDICAL,14.8
IR,Ingersoll Rand,79.78,31708.7,18,58,73,B,C,49.85,-8.2,5.3,-16.8,MACHINE,13.4
NP,Neptune Insurance,26.37,3640,64,53,78,-,-,49.85,NA,NA,NA,INSURANCE,NA
KWR,Quaker Houghton,133.74,2326.3,53,47,49,C,B-,49.8,10.4,26.6,-13.7,CHEMICAL,9.8
OFG,OFG Bancorp,39.63,1764.3,23,55,89,B,D,49.8,-7.6,4.8,-0.5,BANKS,16.2
WM,Waste Management,214.66,86471.5,25,55,74,A,D-,49.8,-6.9,-5.6,2.8,MACHINE,38.5
DCBO,Docebo,28.22,851.5,11,49,55,A,B,49.75,-10.1,-11.8,-38.7,SOFTWARE,59.2
KRG,Kite Realty Group Trust,22.91,5036.9,28,47,80,C,B-,49.75,0.5,4.7,-12.1,REAL EST,0.1
ROP,Roper Technologies,478.8,51525.1,21,55,85,A,E,49.75,-14.6,-14.4,-11.7,MISC,10.9
CNL,Collective Mining,11.78,927.2,95,59,6,-,C+,49.7,25.5,12.2,205.2,MINING,-108.4
EM,Smart Share Global ADR,1.36,355.9,86,68,6,E,B,49.7,18.3,29.5,85.1,MACHINE,0.2
JOBY,Joby Aviation,16.13,14286.3,95,55,11,E,B,49.7,-7.9,148.9,167.1,AEROSPACE,-62.5
PM,Philip Morris Intl,157.62,245349.6,56,53,87,-,D,49.650000000000006,-2.1,-7.3,18.7,ALCOHL/TOB,NA
AIOT,PowerFleet,5.39,719.3,53,51,43,C,B-,49.6,16.4,5.1,4.5,BUSINS SVC,3
CALM,Cal-Maine Foods,90.01,4365.4,17,48,98,A,E,49.6,-15,-2.9,-0.2,FOOD/BEV,56
CAC,Camden National,37.65,637,19,52,59,A,C,49.550000000000004,-8.1,-4.2,-8.4,BANKS,10.4
ADM,Archer Daniels Midland,63.33,30427.8,79,47,34,D,B-,49.55,14.1,29.8,12.1,FOOD/BEV,10.1
NVRI,Enviri,13.39,1079.9,92,58,4,E,B+,49.55,42.9,100.7,34.6,METALS,-1.1
BJ,BJ's Wholesale Club,91.77,12091,19,51,85,B,C-,49.5,-11.4,-18.4,7.8,RETAIL,32.7
EAF,GrafTech International,17.02,439.4,86,55,15,E,B+,49.5,26.1,160.5,-6.5,METALS,NA
KODK,Eastman Kodak,6.72,544.3,61,53,5,C,A,49.5,-1.5,7,42.4,LEISURE,13
CNA,CNA Financial,45.41,12290.9,28,46,61,B,B-,49.45,3.3,-5.4,-8.3,INSURANCE,12.9
DSGR,Distribution Solutions,30.31,1402.6,25,47,76,B,C,49.45,2.3,12.4,-22.4,MACHINE,10.5
AMCX,AMC Networks A,7.81,350.9,59,45,17,C,A,49.4,20.2,22.8,-3.9,MEDIA,20.5
DSGN,Design Therapeutics,5.73,326.3,86,56,7,-,B,49.4,41.8,35.1,7.1,MEDICAL,-19.1
NNN,NNN REIT,42.15,7957.1,28,45,62,B,B-,49.4,-1.3,2.9,-11.5,REAL EST,9.5
ADMA,ADMA Biologics,15.18,3622.4,14,57,58,A,C,49.35,-12.3,-32,-4.9,MEDICAL,49.2
BSBR,Banco Sant Brasil ADR,5.43,40535.6,73,51,23,C,C+,49.35,13.6,9,7.5,BANKS,10.7
PFG,Principal Financial Group,79.62,17736.8,28,54,88,B,D-,49.35,-0.9,6.2,-11.2,INSURANCE,14.9
GWW,WW Grainger,968.41,46321,18,51,79,B,C,49.3,-8,-5,-10.5,MACHINE,59.4
SON,Sonoco Products,40.36,3980.7,13,52,84,A,D,49.3,-16.9,-13,-24,MISC,20.1
UBS,UBS Group,38.02,139150.7,64,64,74,D,E,49.3,-0.5,27.5,17.4,BANKS,5.9
GTN,Gray Media,4.83,493.1,66,47,5,B,B,49.25,-6,42.1,-13,MEDIA,17.6
PNFP,Pinnacle Finl Partners,88.26,6845.7,16,49,90,A,D-,49.25,-15.3,-12,-14.4,BANKS,8.8
AMAL,Amalgamated Financial,28.32,852.7,18,48,76,A,D+,49.2,-7.2,2.2,-15.5,BANKS,16.7
BANR,Banner,63.19,2185.4,26,56,81,B,D,49.2,-0.4,1.5,-2.1,BANKS,10.1
FLG,Flagstar Bank N.A.,12.11,5032.6,68,55,61,E,C,49.2,0.5,7.5,5.3,S&Ls,-10.6
PHVS,Pharvaris,22.99,1472.6,77,60,6,-,B+,49.2,14.7,45.2,7.8,MEDICAL,-41.2
CNQ,Canadian Natural Rscs,31.27,65760.7,28,48,82,B,D+,49.150000000000006,-1.2,6.7,-10.9,ENERGY,18.7
BEAM,Beam Therapeutics,27.96,2828.5,84,60,22,E,B-,49.15,33.5,38.6,26.6,MEDICAL,-43.9
BEPC,Brookfield Renewable,40.6,7293.7,85,65,2,E,B+,49.15,11.1,46,21.4,ENERGY,1.6
GHRS,GH Research,13.95,809.5,88,56,22,-,C,49.15,-3.7,46.8,84.8,MEDICAL,-19.6
IVT,InvenTrust Properties,28.89,2242,40,50,77,C,C-,49.15,5,4.7,-1.9,REAL EST,1.1
SBRA,Sabra Healthcare REIT,18.08,4335.4,36,53,78,B,D-,49.1,-1.6,3.3,-4.9,REAL EST,4.6
SEG,Seaport Entertainment,24.64,313.7,53,57,58,D,C+,49.1,6.4,31.9,-14.4,LEISURE,-28.3
BFAM,Bright Horizons,100.89,5737.7,14,57,94,B,D,49.05,-10.9,-15.7,-22.4,CONSUMER,16.3
MBAV,M3-Brigade Acquisition V,10.57,379.7,40,47,80,-,B-,49,-1,2.6,5.4,MISC,NA
